Year,Pitch Type,Velocity,Pitch Outcome,Zone,Spin Rate,Plate Appearance Outcome
2021,Curveball,79.3,ball,14.0,2414.0,
2021,4-Seam Fastball,95.8,called_strike,3.0,2171.0,
2021,Sweeper,78.7,swinging_strike,14.0,2195.0,
2021,4-Seam Fastball,93.5,hit_into_play,12.0,2092.0,field_out
2021,Sweeper,78.9,ball,11.0,2221.0,
2021,Cutter,85.9,foul,5.0,2164.0,
2021,Sweeper,85.3,hit_into_play,6.0,2302.0,field_out
2021,4-Seam Fastball,97.2,ball,14.0,2308.0,
2021,Sweeper,78.5,foul,4.0,2324.0,
2021,Cutter,87.7,called_strike,8.0,2342.0,
2021,4-Seam Fastball,97.5,ball,14.0,2222.0,
2021,Sweeper,79.9,hit_into_play,5.0,2299.0,field_out
2021,Cutter,84.5,foul,8.0,2332.0,
2021,4-Seam Fastball,94.9,ball,14.0,2158.0,
2021,Curveball,71.8,ball,12.0,2152.0,
2021,Cutter,86.9,hit_into_play,6.0,2224.0,field_out
2021,Split-Finger,82.6,ball,11.0,816.0,
2021,Cutter,84.7,called_strike,9.0,2233.0,
2021,Curveball,70.2,ball,14.0,2155.0,
2021,4-Seam Fastball,97.9,hit_into_play,9.0,2221.0,field_out
2021,4-Seam Fastball,97.8,swinging_strike,5.0,2293.0,
2021,4-Seam Fastball,98.9,called_strike,9.0,2278.0,
2021,Sweeper,84.9,swinging_strike,9.0,2500.0,strikeout
2021,4-Seam Fastball,98.7,foul,13.0,2252.0,
2021,4-Seam Fastball,99.3,foul,1.0,2202.0,
2021,4-Seam Fastball,96.2,swinging_strike,3.0,2156.0,
2021,4-Seam Fastball,98.0,called_strike,5.0,2185.0,
2021,4-Seam Fastball,95.4,hit_into_play,7.0,2160.0,double
2021,Cutter,87.4,ball,11.0,2289.0,
2021,Cutter,87.5,ball,14.0,2320.0,
2021,Cutter,88.2,called_strike,4.0,2293.0,
2021,Cutter,87.7,ball,14.0,2253.0,
2021,Cutter,88.0,ball,14.0,2307.0,walk
2021,Cutter,89.0,ball,14.0,2318.0,
2021,4-Seam Fastball,94.9,swinging_strike,9.0,2153.0,
2021,4-Seam Fastball,95.4,ball,8.0,2184.0,
2021,4-Seam Fastball,94.9,ball,9.0,2247.0,
2021,Cutter,86.9,hit_into_play,3.0,2315.0,field_out
2021,Cutter,85.4,foul,1.0,2171.0,
2021,Sweeper,83.5,swinging_strike,14.0,2408.0,strikeout
2021,4-Seam Fastball,98.1,foul,2.0,2344.0,
2021,4-Seam Fastball,98.1,ball,14.0,2290.0,
2021,Cutter,89.7,swinging_strike,9.0,2333.0,
2021,4-Seam Fastball,96.2,ball,14.0,2339.0,
2021,4-Seam Fastball,96.6,foul,5.0,2265.0,
2021,4-Seam Fastball,96.6,ball,14.0,2270.0,
2021,4-Seam Fastball,96.5,swinging_strike,5.0,2156.0,strikeout
2021,4-Seam Fastball,96.9,ball,11.0,2300.0,
2021,4-Seam Fastball,96.3,called_strike,6.0,2205.0,
2021,4-Seam Fastball,95.6,called_strike,9.0,2181.0,
2021,4-Seam Fastball,92.8,hit_into_play,5.0,2019.0,double
2021,4-Seam Fastball,95.0,ball,11.0,2028.0,
2021,Split-Finger,84.6,ball,14.0,1308.0,
2021,Split-Finger,84.1,ball,11.0,1160.0,
2021,Cutter,85.7,called_strike,9.0,2174.0,
2021,4-Seam Fastball,90.7,hit_into_play,7.0,1926.0,field_out
2021,Split-Finger,87.4,hit_into_play,7.0,967.0,field_out
2021,Sweeper,80.7,foul,14.0,2266.0,
2021,4-Seam Fastball,94.9,foul,11.0,2259.0,
2021,Cutter,89.0,ball,14.0,2267.0,
2021,4-Seam Fastball,96.4,ball,14.0,2276.0,
2021,Sweeper,78.9,hit_into_play,14.0,2239.0,field_out
2021,Sweeper,82.1,ball,14.0,2316.0,
2021,4-Seam Fastball,97.5,ball,11.0,2320.0,
2021,Sweeper,79.1,called_strike,5.0,2239.0,
2021,4-Seam Fastball,94.9,called_strike,4.0,2061.0,
2021,4-Seam Fastball,95.0,swinging_strike,9.0,2155.0,strikeout
2021,Sweeper,82.1,foul,14.0,2350.0,
2021,Sweeper,82.3,ball,14.0,2306.0,
2021,Cutter,85.7,foul,5.0,2179.0,
2021,4-Seam Fastball,91.2,called_strike,4.0,2085.0,
2021,4-Seam Fastball,93.1,ball,12.0,2228.0,
2021,4-Seam Fastball,92.1,ball,9.0,2047.0,
2021,4-Seam Fastball,94.6,hit_into_play,8.0,2065.0,field_out
2021,Split-Finger,85.6,ball,13.0,1048.0,
2021,Cutter,87.2,hit_into_play,2.0,2290.0,field_out
2021,Sweeper,79.2,ball,1.0,2343.0,
2021,Sweeper,81.8,swinging_strike,9.0,2370.0,strikeout
2021,4-Seam Fastball,95.8,ball,13.0,2095.0,
2021,Cutter,85.5,foul,14.0,2258.0,
2021,Cutter,86.4,ball,14.0,2204.0,
2021,4-Seam Fastball,95.0,blocked_ball,14.0,2026.0,
2021,Cutter,86.2,called_strike,14.0,2130.0,
2021,4-Seam Fastball,95.2,hit_into_play,9.0,2104.0,single
2021,Curveball,75.1,ball,11.0,2233.0,
2021,Split-Finger,88.9,ball,14.0,1221.0,
2021,Split-Finger,87.4,foul,8.0,1130.0,
2021,Split-Finger,85.6,swinging_strike,13.0,1319.0,
2021,4-Seam Fastball,91.1,called_strike,6.0,2102.0,
2021,Cutter,86.7,hit_into_play,5.0,2243.0,field_out
2021,Cutter,86.8,called_strike,6.0,2251.0,
2021,4-Seam Fastball,95.5,hit_into_play,11.0,2031.0,single
2021,4-Seam Fastball,97.2,ball,11.0,2137.0,
2021,4-Seam Fastball,97.5,swinging_strike,2.0,2124.0,strikeout
2021,4-Seam Fastball,96.0,swinging_strike,11.0,2158.0,
2021,4-Seam Fastball,96.4,swinging_strike,12.0,2035.0,
2021,4-Seam Fastball,96.4,ball,11.0,2050.0,
2021,4-Seam Fastball,96.8,ball,1.0,2098.0,
2021,Split-Finger,88.7,hit_into_play,8.0,1238.0,field_out
2021,4-Seam Fastball,96.7,foul,2.0,2248.0,
2021,Cutter,88.4,foul,6.0,2270.0,
2021,Cutter,89.6,foul,2.0,2238.0,
2021,4-Seam Fastball,95.8,hit_into_play,14.0,2210.0,double
2021,Cutter,88.4,ball,12.0,2255.0,
2021,4-Seam Fastball,93.3,foul_bunt,3.0,1982.0,
2021,Curveball,67.7,hit_into_play,5.0,2288.0,field_out
2021,Split-Finger,87.8,ball,13.0,988.0,
2021,4-Seam Fastball,97.5,foul,5.0,2265.0,
2021,4-Seam Fastball,97.6,swinging_strike,8.0,2230.0,
2021,Curveball,67.8,called_strike,9.0,2243.0,
2021,Cutter,88.4,hit_into_play,8.0,2371.0,field_out
2021,Sweeper,77.8,called_strike,12.0,2301.0,
2021,Sweeper,83.7,hit_into_play,12.0,2320.0,field_out
2021,4-Seam Fastball,98.2,foul,6.0,2233.0,
2021,Cutter,86.5,called_strike,12.0,2220.0,
2021,4-Seam Fastball,94.6,called_strike,9.0,2053.0,
2021,4-Seam Fastball,98.5,hit_into_play,6.0,2265.0,field_out
2021,Split-Finger,89.0,ball,11.0,827.0,
2021,4-Seam Fastball,98.3,foul,5.0,2191.0,
2021,4-Seam Fastball,96.9,foul,2.0,2232.0,
2021,Split-Finger,89.6,ball,11.0,1700.0,
2021,Cutter,91.1,hit_into_play,9.0,2301.0,field_out
2021,Cutter,89.6,called_strike,9.0,2339.0,
2021,4-Seam Fastball,97.5,swinging_strike,9.0,2159.0,strikeout
2021,4-Seam Fastball,96.6,called_strike,8.0,2185.0,
2021,Cutter,91.2,ball,14.0,2374.0,
2021,4-Seam Fastball,96.1,called_strike,1.0,2162.0,
2021,4-Seam Fastball,96.2,hit_into_play,4.0,2161.0,double
2021,4-Seam Fastball,96.2,ball,14.0,2188.0,
2021,Curveball,69.2,called_strike,2.0,2125.0,
2021,4-Seam Fastball,94.5,hit_into_play,3.0,1956.0,field_out
2021,Sweeper,79.3,ball,12.0,2156.0,
2021,4-Seam Fastball,96.4,swinging_strike,6.0,2057.0,strikeout
2021,4-Seam Fastball,95.3,called_strike,2.0,1830.0,
2021,4-Seam Fastball,94.4,swinging_strike,3.0,1947.0,
2021,4-Seam Fastball,94.6,hit_into_play,4.0,2123.0,field_out
2021,4-Seam Fastball,94.9,swinging_strike,2.0,2124.0,
2021,4-Seam Fastball,92.6,ball,14.0,2059.0,
2021,Cutter,86.9,hit_into_play,9.0,2222.0,field_out
2021,4-Seam Fastball,94.1,foul,1.0,2122.0,
2021,Curveball,74.5,ball,12.0,2295.0,
2021,Cutter,89.0,hit_into_play,6.0,2221.0,field_out
2021,4-Seam Fastball,96.1,ball,14.0,2152.0,
2021,4-Seam Fastball,94.9,called_strike,5.0,2139.0,
2021,Split-Finger,86.9,hit_into_play,4.0,1296.0,field_out
2021,4-Seam Fastball,94.7,foul,1.0,2206.0,
2021,4-Seam Fastball,94.1,ball,13.0,2089.0,
2021,Cutter,88.8,hit_into_play,3.0,2322.0,field_out
2021,4-Seam Fastball,97.4,foul,12.0,2222.0,
2021,Cutter,89.0,foul,5.0,2259.0,
2021,Cutter,89.2,swinging_strike,9.0,2195.0,
2021,4-Seam Fastball,95.0,ball,9.0,2128.0,
2021,Split-Finger,88.9,hit_into_play,4.0,1090.0,sac_fly
2021,4-Seam Fastball,97.4,foul,1.0,2219.0,
2021,Sweeper,82.6,swinging_strike,1.0,2222.0,
2021,4-Seam Fastball,95.9,foul,11.0,2208.0,
2021,Sweeper,81.6,ball,12.0,2350.0,
2021,Split-Finger,86.6,hit_into_play,5.0,1284.0,field_out
2021,4-Seam Fastball,95.4,foul,12.0,2212.0,
2021,4-Seam Fastball,95.8,hit_into_play,8.0,2200.0,double
2021,4-Seam Fastball,94.5,foul,1.0,2121.0,
2021,4-Seam Fastball,94.4,ball,11.0,2080.0,
2021,4-Seam Fastball,94.5,ball,14.0,2266.0,walk
2021,4-Seam Fastball,97.1,ball,12.0,2306.0,
2021,4-Seam Fastball,96.0,ball,12.0,2219.0,
2021,4-Seam Fastball,96.0,ball,11.0,2128.0,
2021,Split-Finger,89.8,hit_by_pitch,11.0,1390.0,hit_by_pitch
2021,4-Seam Fastball,97.3,foul,1.0,2289.0,
2021,Sweeper,83.6,called_strike,4.0,2349.0,
2021,Split-Finger,88.4,hit_into_play,13.0,1256.0,field_out
2021,Split-Finger,89.1,blocked_ball,13.0,1192.0,
2021,4-Seam Fastball,97.6,foul,11.0,2362.0,
2021,Sweeper,84.4,swinging_strike,9.0,2383.0,
2021,Split-Finger,89.3,swinging_strike_blocked,14.0,1703.0,strikeout
2021,Split-Finger,88.3,swinging_strike,14.0,1671.0,
2021,4-Seam Fastball,97.5,foul,8.0,2284.0,
2021,Sweeper,83.0,hit_into_play,5.0,2403.0,single
2021,4-Seam Fastball,96.6,foul_tip,5.0,2442.0,
2021,4-Seam Fastball,96.2,ball,14.0,2411.0,
2021,4-Seam Fastball,97.9,ball,14.0,2249.0,
2021,Sweeper,87.0,hit_into_play,9.0,2402.0,single
2021,Sweeper,82.8,foul,14.0,2482.0,
2021,4-Seam Fastball,98.9,ball,14.0,2509.0,
2021,Sweeper,82.4,called_strike,4.0,2435.0,
2021,Sweeper,82.8,ball,11.0,2462.0,walk
2021,4-Seam Fastball,98.1,foul,8.0,2495.0,
2021,Sweeper,82.7,foul,14.0,2541.0,
2021,4-Seam Fastball,99.3,ball,14.0,2517.0,
2021,4-Seam Fastball,96.2,foul,6.0,2285.0,
2021,Sweeper,81.1,foul,3.0,2359.0,
2021,4-Seam Fastball,96.4,ball,12.0,2373.0,
2021,4-Seam Fastball,94.6,ball,1.0,2279.0,
2021,Sweeper,78.7,ball,11.0,2419.0,walk
2021,Sweeper,79.7,ball,14.0,2381.0,
2021,Sweeper,79.8,ball,14.0,2402.0,
2021,4-Seam Fastball,93.1,ball,11.0,2199.0,
2021,4-Seam Fastball,92.7,called_strike,8.0,2365.0,
2021,Sweeper,80.2,ball,11.0,2414.0,walk
2021,4-Seam Fastball,95.9,ball,11.0,2229.0,
2021,4-Seam Fastball,95.1,foul,2.0,2411.0,
2021,4-Seam Fastball,93.8,called_strike,2.0,2302.0,
2021,4-Seam Fastball,94.5,ball,14.0,2410.0,
2021,4-Seam Fastball,94.7,ball,11.0,2318.0,
2021,4-Seam Fastball,96.8,swinging_strike,5.0,2148.0,strikeout
2021,Sweeper,82.8,ball,14.0,2448.0,
2021,Split-Finger,90.0,ball,14.0,1553.0,
2021,4-Seam Fastball,95.3,called_strike,9.0,2273.0,
2021,Sweeper,79.4,swinging_strike,4.0,2427.0,
2021,Sweeper,80.7,ball,14.0,2432.0,
2021,4-Seam Fastball,92.6,hit_into_play,4.0,2032.0,field_out
2021,4-Seam Fastball,95.2,ball,11.0,2072.0,
2021,Sweeper,80.2,ball,11.0,2265.0,
2021,4-Seam Fastball,96.4,ball,11.0,2261.0,
2021,4-Seam Fastball,95.1,hit_into_play,6.0,2209.0,field_out
2021,Split-Finger,89.8,swinging_strike_blocked,14.0,1328.0,strikeout
2021,4-Seam Fastball,98.0,swinging_strike,1.0,2297.0,
2021,4-Seam Fastball,97.7,swinging_strike,14.0,2323.0,
2021,4-Seam Fastball,98.7,swinging_strike,3.0,2228.0,strikeout
2021,4-Seam Fastball,97.5,ball,11.0,2261.0,
2021,4-Seam Fastball,99.2,foul,8.0,2286.0,
2021,Split-Finger,89.0,foul,7.0,1201.0,
2021,Split-Finger,89.9,foul,13.0,1281.0,
2021,4-Seam Fastball,98.0,foul,5.0,2305.0,
2021,4-Seam Fastball,97.1,swinging_strike,5.0,2338.0,
2021,4-Seam Fastball,93.4,ball,11.0,2163.0,walk
2021,4-Seam Fastball,93.5,called_strike,14.0,2185.0,
2021,4-Seam Fastball,94.7,ball,12.0,2252.0,
2021,4-Seam Fastball,95.1,ball,14.0,2273.0,
2021,Cutter,88.0,blocked_ball,14.0,2252.0,
2021,Cutter,87.2,hit_into_play,8.0,2247.0,double
2021,4-Seam Fastball,93.5,ball,14.0,2344.0,
2021,Cutter,89.0,hit_into_play,5.0,2329.0,home_run
2021,Split-Finger,87.8,ball,11.0,1080.0,
2021,Split-Finger,86.9,foul,5.0,1293.0,
2021,Split-Finger,87.6,swinging_strike,14.0,1279.0,strikeout
2021,4-Seam Fastball,97.6,ball,11.0,2245.0,
2021,4-Seam Fastball,94.2,called_strike,4.0,1996.0,
2021,4-Seam Fastball,92.7,called_strike,13.0,2030.0,
2021,Cutter,84.2,ball,14.0,2106.0,
2021,4-Seam Fastball,96.6,swinging_strike,6.0,2134.0,strikeout
2021,Sweeper,83.0,ball,11.0,2444.0,
2021,Sweeper,80.0,called_strike,4.0,2336.0,
2021,Cutter,88.1,swinging_strike,11.0,2230.0,
2021,4-Seam Fastball,94.7,ball,14.0,2255.0,
2021,4-Seam Fastball,95.1,hit_into_play,1.0,2078.0,force_out
2021,4-Seam Fastball,94.4,ball,6.0,2180.0,
2021,Cutter,85.5,swinging_strike,6.0,2236.0,
2021,Sweeper,80.6,hit_into_play,8.0,2204.0,single
2021,Cutter,85.0,foul,5.0,2215.0,
2021,Sweeper,79.4,hit_into_play,4.0,2325.0,field_out
2021,Split-Finger,82.8,ball,11.0,1050.0,
2021,Cutter,86.7,foul,3.0,2212.0,
2021,4-Seam Fastball,96.0,hit_into_play,8.0,2106.0,force_out
2021,Cutter,89.2,foul,6.0,2247.0,
2021,Cutter,89.2,hit_into_play,7.0,2221.0,field_out
2021,Cutter,87.6,ball,14.0,2328.0,
2021,Sweeper,81.1,hit_into_play,7.0,2318.0,single
2021,4-Seam Fastball,97.8,ball,14.0,2320.0,
2021,Cutter,90.0,foul,9.0,2260.0,
2021,Split-Finger,86.3,ball,11.0,1232.0,
2021,Cutter,91.3,called_strike,8.0,2301.0,
2021,4-Seam Fastball,97.6,hit_into_play,9.0,2164.0,field_out
2021,Sweeper,83.9,foul,6.0,2382.0,
2021,Sweeper,83.9,foul,7.0,2337.0,
2021,Cutter,88.3,swinging_strike,8.0,2133.0,
2021,Cutter,88.2,ball,14.0,2268.0,
2021,Cutter,86.6,foul,5.0,2248.0,
2021,4-Seam Fastball,93.2,ball,11.0,2084.0,
2021,Sweeper,81.0,called_strike,4.0,2286.0,strikeout
2021,Split-Finger,85.6,ball,14.0,1514.0,
2021,Cutter,87.1,swinging_strike,5.0,2180.0,
2021,4-Seam Fastball,91.7,called_strike,1.0,1979.0,
2021,4-Seam Fastball,92.4,ball,11.0,2117.0,
2021,4-Seam Fastball,92.7,ball,11.0,2022.0,
2021,Sweeper,81.4,swinging_strike,14.0,2301.0,strikeout
2021,4-Seam Fastball,93.4,ball,12.0,2151.0,
2021,Sweeper,81.8,ball,14.0,2214.0,
2021,Sweeper,81.0,swinging_strike,12.0,2221.0,
2021,4-Seam Fastball,90.6,swinging_strike,11.0,2090.0,
2021,4-Seam Fastball,93.8,hit_into_play,6.0,2137.0,single
2021,Sweeper,82.7,swinging_strike,14.0,2257.0,strikeout
2021,Sweeper,78.6,swinging_strike,3.0,2258.0,
2021,4-Seam Fastball,92.6,foul,6.0,2075.0,
2021,4-Seam Fastball,93.3,ball,13.0,2025.0,
2021,Sweeper,81.6,hit_into_play,5.0,2401.0,field_out
2021,Sweeper,81.3,ball,13.0,2255.0,
2021,Split-Finger,85.2,ball,11.0,1087.0,
2021,Split-Finger,87.2,blocked_ball,14.0,1589.0,
2021,4-Seam Fastball,94.6,swinging_strike,12.0,2252.0,
2021,4-Seam Fastball,94.4,called_strike,8.0,2280.0,
2021,Sweeper,81.6,swinging_strike,9.0,2199.0,strikeout
2021,Split-Finger,87.8,blocked_ball,14.0,1597.0,
2021,4-Seam Fastball,94.1,foul,6.0,2135.0,
2021,4-Seam Fastball,94.5,ball,11.0,2108.0,
2021,Cutter,85.9,swinging_strike,14.0,2288.0,
2021,Cutter,87.8,ball,14.0,2335.0,walk
2021,Cutter,87.2,foul,3.0,2272.0,
2021,4-Seam Fastball,94.4,ball,11.0,2200.0,
2021,4-Seam Fastball,92.6,called_strike,2.0,2157.0,
2021,Cutter,84.8,called_strike,8.0,2204.0,
2021,4-Seam Fastball,91.0,ball,11.0,2158.0,
2021,4-Seam Fastball,90.0,ball,11.0,2165.0,
2021,Split-Finger,85.6,hit_into_play,2.0,1455.0,single
2021,4-Seam Fastball,91.6,foul,11.0,2199.0,
2021,Split-Finger,83.8,ball,14.0,,
2021,4-Seam Fastball,91.7,called_strike,11.0,2274.0,
2021,4-Seam Fastball,93.9,hit_into_play,5.0,2340.0,field_out
2021,4-Seam Fastball,92.3,called_strike,5.0,2365.0,
2021,Sweeper,81.8,foul_tip,9.0,2411.0,strikeout
2021,Sweeper,81.4,swinging_strike,9.0,2413.0,
2021,Curveball,76.0,ball,14.0,2397.0,
2021,Curveball,75.6,ball,11.0,2208.0,
2021,Sweeper,81.7,called_strike,5.0,2358.0,
2021,Split-Finger,89.0,hit_into_play,13.0,1183.0,field_out
2021,4-Seam Fastball,98.5,foul,1.0,2221.0,
2021,Curveball,78.6,foul,6.0,931.0,
2021,Sweeper,81.1,called_strike,8.0,,
2021,Sweeper,82.2,hit_into_play,5.0,1104.0,home_run
2021,Sweeper,80.2,called_strike,7.0,1825.0,
2021,4-Seam Fastball,96.0,ball,14.0,2187.0,
2021,4-Seam Fastball,97.0,ball,14.0,2193.0,
2021,Curveball,77.1,hit_into_play,5.0,2426.0,field_out
2021,Sweeper,79.8,called_strike,4.0,2434.0,
2021,4-Seam Fastball,96.2,ball,14.0,2086.0,
2021,Sweeper,80.1,called_strike,1.0,2354.0,
2021,Sweeper,79.0,ball,11.0,2378.0,
2021,4-Seam Fastball,96.2,ball,11.0,1958.0,
2021,Sweeper,82.9,hit_into_play,9.0,2428.0,grounded_into_double_play
2021,Sweeper,80.8,called_strike,7.0,2340.0,
2021,Sweeper,82.2,hit_into_play,5.0,2296.0,force_out
2021,4-Seam Fastball,96.6,ball,13.0,2168.0,
2021,Sweeper,81.9,called_strike,8.0,2286.0,
2021,Sweeper,82.2,hit_into_play,5.0,2222.0,single
2021,4-Seam Fastball,94.7,foul,3.0,2140.0,
2021,4-Seam Fastball,95.9,ball,11.0,2050.0,
2021,Sweeper,82.7,hit_into_play,2.0,2402.0,grounded_into_double_play
2021,4-Seam Fastball,98.6,hit_into_play,9.0,2273.0,field_out
2021,Split-Finger,85.9,hit_by_pitch,11.0,1209.0,hit_by_pitch
2021,Sweeper,83.7,foul,6.0,2316.0,
2021,4-Seam Fastball,96.0,foul,3.0,2215.0,
2021,Sweeper,80.9,ball,12.0,2279.0,
2021,Sweeper,80.2,hit_into_play,5.0,2273.0,single
2021,4-Seam Fastball,94.7,ball,11.0,2055.0,
2021,Sweeper,83.6,swinging_strike,14.0,2342.0,strikeout
2021,4-Seam Fastball,97.6,ball,14.0,2137.0,
2021,4-Seam Fastball,96.4,ball,14.0,2280.0,
2021,Split-Finger,87.6,called_strike,7.0,811.0,
2021,Curveball,71.8,foul,5.0,2246.0,
2021,Sweeper,81.9,swinging_strike,4.0,2394.0,strikeout
2021,4-Seam Fastball,97.2,foul,9.0,2225.0,
2021,Sweeper,79.9,ball,11.0,2324.0,
2021,Sweeper,82.0,ball,11.0,2184.0,
2021,Split-Finger,87.0,ball,13.0,1214.0,
2021,Sweeper,80.1,called_strike,2.0,2322.0,
2021,Sweeper,81.1,hit_into_play,2.0,2213.0,field_out
2021,4-Seam Fastball,94.3,foul,5.0,2054.0,
2021,4-Seam Fastball,96.5,hit_into_play,6.0,2002.0,field_out
2021,4-Seam Fastball,95.6,ball,9.0,2074.0,
2021,Sweeper,78.2,hit_into_play,5.0,2224.0,double
2021,Sweeper,81.7,hit_into_play,14.0,2134.0,field_out
2021,Sweeper,78.6,called_strike,4.0,2105.0,
2021,Sweeper,82.0,hit_into_play,14.0,2498.0,field_out
2021,4-Seam Fastball,97.7,ball,11.0,2355.0,
2021,Sweeper,80.7,called_strike,4.0,2389.0,
2021,4-Seam Fastball,96.3,swinging_strike,5.0,2117.0,strikeout
2021,Sweeper,80.0,called_strike,1.0,,
2021,4-Seam Fastball,95.5,ball,14.0,2362.0,
2021,4-Seam Fastball,96.3,ball,14.0,2179.0,
2021,4-Seam Fastball,95.2,called_strike,4.0,2283.0,
2021,Split-Finger,86.9,hit_into_play,4.0,1337.0,single
2021,Split-Finger,86.0,called_strike,1.0,1253.0,
2021,Split-Finger,85.6,foul_bunt,8.0,1275.0,
2021,4-Seam Fastball,94.8,ball,11.0,2242.0,
2021,Split-Finger,87.8,swinging_strike,14.0,1253.0,strikeout
2021,Split-Finger,86.5,ball,13.0,1037.0,
2021,Sweeper,80.5,foul,1.0,2349.0,
2021,Split-Finger,86.3,foul,5.0,1214.0,
2021,4-Seam Fastball,93.5,foul,8.0,2113.0,
2021,4-Seam Fastball,93.6,foul,1.0,2149.0,
2021,Sweeper,78.2,ball,11.0,2267.0,
2021,Sweeper,77.3,ball,11.0,2263.0,
2021,4-Seam Fastball,95.4,ball,11.0,2164.0,walk
2021,4-Seam Fastball,96.0,ball,11.0,2212.0,
2021,4-Seam Fastball,93.9,foul,5.0,2185.0,
2021,4-Seam Fastball,95.2,ball,11.0,2170.0,
2021,4-Seam Fastball,95.8,ball,14.0,2087.0,
2021,Split-Finger,86.4,foul_tip,4.0,1292.0,strikeout
2021,Split-Finger,88.6,ball,11.0,1317.0,
2021,4-Seam Fastball,95.8,foul,9.0,2397.0,
2021,4-Seam Fastball,97.9,swinging_strike,14.0,2346.0,
2021,4-Seam Fastball,97.1,blocked_ball,14.0,2319.0,
2021,4-Seam Fastball,94.8,hit_into_play,9.0,2265.0,single
2021,Split-Finger,88.5,swinging_strike_blocked,13.0,1612.0,strikeout
2021,Split-Finger,89.0,ball,11.0,1149.0,
2021,4-Seam Fastball,96.0,foul,3.0,2286.0,
2021,4-Seam Fastball,97.3,called_strike,4.0,2198.0,
2021,4-Seam Fastball,97.8,foul,14.0,2284.0,
2021,Split-Finger,86.8,hit_into_play,4.0,1474.0,field_out
2021,Split-Finger,84.9,foul,3.0,1583.0,
2021,4-Seam Fastball,95.9,swinging_strike,1.0,2317.0,
2021,4-Seam Fastball,96.2,foul,8.0,2312.0,
2021,4-Seam Fastball,96.0,ball,14.0,2288.0,
2021,4-Seam Fastball,93.6,ball,14.0,2242.0,walk
2021,4-Seam Fastball,93.8,ball,9.0,2226.0,
2021,4-Seam Fastball,94.7,ball,13.0,2211.0,
2021,4-Seam Fastball,94.9,ball,14.0,2250.0,
2021,Split-Finger,86.9,hit_into_play,8.0,1573.0,force_out
2021,4-Seam Fastball,94.4,called_strike,14.0,2346.0,
2021,4-Seam Fastball,93.5,foul,9.0,2254.0,
2021,4-Seam Fastball,92.6,hit_by_pitch,11.0,2279.0,hit_by_pitch
2021,Sweeper,81.5,foul_tip,5.0,2487.0,strikeout
2021,4-Seam Fastball,98.8,ball,14.0,2507.0,
2021,4-Seam Fastball,97.3,foul,9.0,2504.0,
2021,4-Seam Fastball,98.6,foul,5.0,2339.0,
2021,4-Seam Fastball,97.6,swinging_strike,12.0,2437.0,strikeout
2021,Split-Finger,90.4,foul,6.0,1642.0,
2021,Sweeper,83.4,ball,12.0,2627.0,
2021,4-Seam Fastball,98.4,foul,5.0,2413.0,
2021,4-Seam Fastball,98.3,swinging_strike,11.0,2296.0,
2021,Split-Finger,86.1,hit_into_play,5.0,1322.0,double
2021,4-Seam Fastball,94.0,foul,5.0,2296.0,
2021,4-Seam Fastball,96.7,ball,11.0,2305.0,
2021,4-Seam Fastball,95.1,blocked_ball,14.0,2332.0,
2021,4-Seam Fastball,96.0,called_strike,4.0,2329.0,
2021,Split-Finger,85.7,blocked_ball,14.0,1361.0,
2021,4-Seam Fastball,93.7,hit_into_play,6.0,2190.0,force_out
2021,4-Seam Fastball,94.5,ball,14.0,2243.0,
2021,4-Seam Fastball,92.5,hit_into_play,2.0,2281.0,single
2021,4-Seam Fastball,90.1,ball,12.0,2096.0,
2021,4-Seam Fastball,98.5,swinging_strike,14.0,2361.0,strikeout
2021,4-Seam Fastball,98.2,swinging_strike,2.0,2143.0,
2021,4-Seam Fastball,97.4,foul,6.0,2311.0,
2021,4-Seam Fastball,98.1,ball,11.0,2238.0,
2021,4-Seam Fastball,99.6,ball,11.0,2244.0,
2021,Split-Finger,86.0,hit_into_play,1.0,1411.0,field_out
2021,Split-Finger,86.7,hit_into_play,13.0,1438.0,single
2021,4-Seam Fastball,95.0,called_strike,4.0,2118.0,
2021,4-Seam Fastball,96.3,ball,13.0,2332.0,
2021,Split-Finger,86.1,ball,11.0,1033.0,
2021,4-Seam Fastball,96.0,called_strike,5.0,2256.0,
2021,4-Seam Fastball,95.5,blocked_ball,14.0,2291.0,
2021,4-Seam Fastball,91.1,blocked_ball,14.0,2163.0,walk
2021,4-Seam Fastball,91.6,ball,11.0,2186.0,
2021,4-Seam Fastball,93.2,ball,14.0,2307.0,
2021,4-Seam Fastball,91.9,ball,12.0,2128.0,
2021,4-Seam Fastball,93.4,hit_into_play,9.0,2338.0,field_out
2021,4-Seam Fastball,93.3,ball,11.0,2334.0,
2021,4-Seam Fastball,95.1,hit_into_play,5.0,2351.0,field_out
2021,4-Seam Fastball,94.6,blocked_ball,14.0,2171.0,
2021,4-Seam Fastball,93.1,foul,2.0,2150.0,
2021,4-Seam Fastball,93.8,ball,12.0,2231.0,
2021,Split-Finger,87.4,swinging_strike_blocked,13.0,1228.0,strikeout
2021,4-Seam Fastball,96.2,foul,14.0,2345.0,
2021,4-Seam Fastball,94.8,called_strike,9.0,2319.0,
2021,4-Seam Fastball,93.8,hit_into_play,5.0,2192.0,double
2021,4-Seam Fastball,94.1,ball,14.0,2323.0,
2021,4-Seam Fastball,94.0,ball,1.0,2189.0,
